EmployeeID,SSYear,HiringDate,DismissalDate
C1B5DC59-3F9E-4216-9BB3-FA3D1518153B,5.08,2018-10-01,NULL
651BA420-3540-4E89-8E71-FA46620C220B,1.38,2015-12-01,2017-04-01
EAA37DBB-D1BF-4808-BA46-FA47BFDEB7A5,3.50,2016-01-01,NULL
0E0BCBFB-20DD-44E3-A860-FA47F0C47E82,4.80,2011-12-01,2015-02-01
41BF910D-BDF7-4D0E-8CFB-FA4ED44C9369,0.32,2017-06-01,2017-09-01
9393359E-18CC-43AF-A43A-FA63E1B59BBF,2.42,2016-04-01,2018-08-01
196833EF-EA8C-4EAE-8D07-FA6836B99DE3,1.02,2016-04-01,2017-04-01
512FC0FD-D23E-40B4-B48D-FA728D38A2B1,9.33,2010-03-01,NULL
F2EE1D1B-A2AD-4433-A5DC-FA74F6C7289F,0.14,2019-04-01,NULL
3D2487C7-37DE-44C6-A484-FA7BD0B4256E,5.58,2013-12-01,NULL
916E1209-56E1-4383-BFA7-FA7EB03FFF01,8.83,2010-09-01,NULL
34C18B0C-17B7-4FCE-982E-FA810C6016AA,8.67,2010-11-01,NULL
3B963E0B-9575-4B56-9F32-FA88BAE70096,0.53,2014-07-01,2015-02-01
1104555B-2DE5-41FF-9848-FA96999C6DEC,3.25,2016-04-01,NULL
0B358184-0525-4C9B-A69B-FA9A4BF67027,1.84,2015-09-01,2017-07-01
48C42D17-24D7-4E64-97C4-FA9EF2C745A7,0.75,2018-10-01,NULL
0AC1544B-DD6D-4518-96C5-FA9F30D8BFE3,0.83,2017-08-01,2018-05-01
E6694B16-6D55-4032-AD9C-FAAD71B5FC10,0.56,2017-01-01,2017-07-01
4FAC6B16-FC6F-4C5D-B189-FAB0C327DA8A,1.33,2018-03-01,NULL
0E14E2F5-EC5E-4E6B-A880-FAB6BCBB2C19,1.33,2015-09-01,2017-01-01
C35C04FC-6339-4D56-8573-FAB9D4D615FC,0.83,2018-09-01,NULL
81950A77-6922-4DDC-88CE-FABBBCE29172,0.01,2019-06-01,NULL
7AE4DF56-FFCA-4704-8E83-FABFA9817377,1.17,2018-05-01,NULL
C04FED11-AD65-4824-A9F7-FAC03439A064,0.30,2019-02-01,NULL
56EF5E17-0779-4961-9429-FAC1DBB16733,0.70,2016-01-01,2016-09-01
D4A48C14-8966-4DE7-B5B0-FACDC04F9306,1.75,2017-10-01,NULL
C217E96F-5AFB-4ADC-B077-FAD01C696186,1.33,2018-03-01,NULL
D8E59B4C-0D3D-4698-BABD-FAD1E9030444,10.92,2008-08-01,NULL
B2B5249F-0681-4565-B34F-FAD2BC394171,0.75,2018-10-01,NULL
98671F15-FAF1-4DCE-A385-FAD2E9ECCC96,3.17,2016-05-01,NULL
86FCF200-69A8-4D1C-B93C-FAD9A388AB31,3.08,2015-04-01,2018-04-01
7CA795F1-355A-4CE4-A1B7-FADB9711CFB8,0.75,2018-10-01,NULL
4C1596BE-0D0C-4D83-B635-FADDDCBDE0A7,4.25,2015-04-01,NULL
B3B37B7D-059A-4C57-AAE8-FAE7E2C98C1B,2.50,2017-01-01,NULL
BBFA58F8-20A9-49D4-89E5-FAE852CCE8E8,2.92,2016-08-01,NULL
FCEF7477-14B0-461B-88AB-FAE885E45656,1.50,2018-01-01,NULL
28E49563-89B6-47D4-B9DE-FAEE3AE2C729,8.83,2010-09-01,NULL
B630C194-F16D-499D-A5E3-FAEF6E40DD35,0.31,2018-05-01,2018-08-01
23A4D99B-C6F7-4EB8-A3AD-FAF134C3477E,0.35,2014-07-01,2015-11-01
7498A2F9-82CC-446C-89DF-FAF174A7AABF,4.34,2012-02-01,2016-07-01
BE5F03DF-8090-497C-AAB9-FAF1DA7B2DEF,12.92,2006-08-01,NULL
5CBD2DC8-C90F-46F0-91D4-FAF29DF0B40A,2.78,2011-06-01,2014-03-01
2F686C6A-FE2C-4957-9CA3-FAF4A1E0C77A,1.33,2018-03-01,NULL
66899EE0-717F-4E6C-AC38-FAF4A4741863,2.75,2016-10-01,NULL
00C0D266-18F0-4298-9EA0-FAF8D6FBB7E9,0.23,2019-03-01,NULL
96F34E73-1445-4CE9-B683-FAFE36E71E19,1.17,2018-05-01,NULL
24331896-3CFA-475E-9009-FAFEF65B7D78,3.67,2015-11-01,NULL
9D165B21-74BF-4560-B9BF-FB08E4E3D5FC,8.33,2011-03-01,NULL
7229D660-305A-4644-B397-FB0F01393591,2.83,2017-12-01,2019-03-01
691DA6A6-9348-43AD-A436-FB0F044684F3,1.19,2013-01-01,2014-04-01
44D599ED-CC78-4214-B244-FB14BE1941F2,1.75,2017-10-01,NULL
DF046067-8B33-4B3F-9513-FB18D2CDC3BD,1.25,2018-04-01,NULL
A3F4173A-299A-4409-A50F-FB21C8F35753,8.83,2010-09-01,NULL
FB9533FF-7FA3-413F-8802-FB2CF19EBAD1,1.25,2017-11-01,2019-01-01
14E7FB3F-BFAE-454A-936B-FB2EE2AB090F,2.50,2017-01-01,NULL
2643B490-A159-4C0A-A8FD-FB31FEAFA6C2,4.70,2011-05-01,2014-12-01
1D28C298-1F4C-4ECB-8E56-FB34C48B4500,0.67,2018-11-01,NULL
ED684CDB-FDEC-4392-980D-FB374D4C0AEF,5.08,2014-06-01,NULL
CCDFBD39-B1D9-4932-A728-FB38F97D65F2,0.30,2019-02-01,NULL
47207816-7A45-49FA-B2CC-FB3DCDED5C7B,1.75,2017-08-01,2019-04-01
DA186519-738A-4AF1-B3CC-FB3E5D95CD2D,2.83,2016-09-01,NULL
8C3AB485-D8F8-4476-9B6A-FB4035E692CB,0.18,2019-04-01,NULL
59A2CC89-CF55-4373-A4EB-FB40893C725D,1.92,2017-02-01,2017-12-01
D766D5E7-300C-49BA-A0ED-FB56C366B3CB,2.17,2016-07-01,2018-08-01
E114214D-F0D6-4427-98C9-FB5C048BC543,18.49,2000-10-01,NULL
328BE0F4-34BD-4EBA-BCAE-FB67EB36E43A,2.49,2011-12-01,2014-06-01
227D0375-F97C-4021-8987-FB69D4F38DAC,2.92,2016-08-01,NULL
E1E0207F-E265-4F22-A33F-FB6C12E5E42B,1.58,2016-01-01,2017-08-01
DB58B629-AF16-4DA9-860D-FB6C4D84A398,2.50,2017-02-01,NULL
593CB853-9EFA-462F-8833-FB7050975C30,1.75,2017-10-01,NULL
23FD8FD9-290F-4729-B1EB-FB71DAEA3843,1.75,2014-06-01,2016-03-01
3ECAB049-F1E1-4056-85CF-FB79857202E7,0.05,2019-05-01,NULL
A57B0E66-4DA1-4D5D-A519-FB7A464162AF,1.17,2018-05-01,NULL
C4054E3D-C75E-4AA7-A3D7-FB7C7BD6D856,1.75,2017-10-01,NULL
BFE75F8F-A01D-42B0-8E63-FB7E4F9F662C,0.50,2016-09-01,2017-03-01
2CE2407B-736E-493D-8A80-FB810B5AEDCB,0.06,2019-05-01,NULL
AC853ABB-3385-443B-A536-FB87F5A20E31,2.50,2016-03-01,2018-08-01
1D796039-6213-457E-A879-FB8BB9960327,2.00,2017-07-01,NULL
51DA4EF6-0A4D-414E-AF1B-FB8C6D93E739,2.00,2017-07-01,NULL
F1888F16-B4ED-4851-9704-FB92603A2206,7.67,2011-11-01,NULL
6CCFA7F5-6447-422F-992A-FB9731962AC2,0.32,2016-12-01,2017-04-01
CC5990B0-A313-4A25-9F9A-FB9A0EDD678E,1.59,2016-04-01,2016-06-01
122DDD81-1FBC-4502-8389-FB9E73D59B74,0.01,2019-06-01,NULL
0AD36DE5-A50E-4473-A476-FB9F48322FE5,1.50,2018-01-01,NULL
114A8649-1A10-46F2-B87D-FBA1D8BB6AF2,1.58,2017-12-01,NULL
DB53590A-3117-4146-81FD-FBA3D18D63B5,8.00,2008-02-01,2016-03-01
A1A31D1A-677A-41BE-98FE-FBA4D3E91975,0.50,2017-11-01,2018-04-01
4319010A-6D2E-4DA8-AE5D-FBA502E09DC7,2.58,2018-03-01,NULL
9AFD3DF4-366A-4F03-B26D-FBB10C754D28,6.58,2013-12-01,2018-06-01
8EBD5980-942A-4B29-B799-FBB5548B4036,0.92,2018-08-01,NULL
EDE7E8BB-9164-4486-9786-FBBF611D9B68,0.10,2019-05-01,NULL
6D75B329-4089-4F16-B104-FBBF6DC9ADA5,1.00,2018-07-01,NULL
F9113893-D9F5-4725-9641-FBC1C7243880,1.17,2018-05-01,NULL
62C43EA4-7E49-4213-B674-FBC26E642770,2.17,2017-01-01,2019-02-01
E5088B94-97DD-4D10-B944-FBC3536E9A8C,0.67,2013-05-01,NULL
B5853C10-9426-46FB-B7F6-FBC5FE47B684,0.33,2018-06-01,2018-10-01
3C07DF1E-16F2-4FD8-8713-FBE200FBD81E,1.00,2018-07-01,NULL
FC8A4CB3-7261-48D8-8617-FBF695C28FFF,4.67,2018-10-01,NULL
952212AA-2C9B-45E6-8597-FBFA4DF9E538,13.58,2005-12-01,NULL
83688B34-1B58-40A3-84A3-FC02ABEF6A9E,5.67,2013-11-01,NULL
82159C0E-CE14-41A3-BA58-FC082B60B61D,0.58,2018-12-01,NULL
BF97FAB7-63E9-47BD-A0DB-FC08F99D0806,3.25,2016-04-01,NULL
EA79462F-0DE2-405C-81C7-FC13979BCB88,0.58,2018-12-01,NULL
52C7346A-8BDF-458B-95C0-FC160CC93E4C,1.58,2017-12-01,NULL
A69CFF24-512D-416C-85D1-FC16DD8ADD78,1.43,2014-02-01,2015-08-01
95D78126-B085-496D-9ED6-FC1FF9CA6E8D,0.67,2017-12-01,2018-07-01
E5D5F6E2-F971-4D8A-95DE-FC2092106355,1.86,2014-03-01,2016-02-01
9D19FAFE-239B-43F9-A79E-FC20CC917889,0.21,2019-03-01,NULL
3343D611-77FB-4B27-82DC-FC23B81DEA07,0.08,2016-05-01,2016-06-01
6B293CF8-C710-4954-879D-FC2D1313BF35,1.35,2015-11-01,2017-03-01
A9C4A027-65BB-4F52-B030-FC2D7A958B53,1.64,2013-09-01,2015-05-01
CC2C9541-A0B2-4C2B-9E3A-FC3191136297,0.31,2019-02-01,NULL
CFC92463-3B79-4CD2-B42F-FC33CAFF9958,0.19,2018-07-01,2018-09-01
B43E590B-14B6-424A-92C6-FC3FF4A0E63B,1.17,2018-05-01,NULL
0CE959A1-AFEB-49F2-BCC3-FC40C4237313,1.83,2016-09-01,2018-06-01
9B479080-8758-44C5-8310-FC411499E30F,0.67,2018-11-01,NULL
2660FA6B-E50B-453E-9C07-FC4169621018,6.08,2012-05-01,2018-03-01
73DB99F2-83E6-40FC-93CB-FC48B80DE1DD,3.67,2015-10-01,2019-05-01
CD371FB8-AD0C-483D-BE0A-FC4B7DB98360,7.08,2012-06-01,NULL
89278049-9DE0-463D-8ACD-FC4C336E167F,5.75,2013-10-01,NULL
AB387777-C029-4004-B0BB-FC4E074387D8,1.35,2015-05-01,2016-09-01
B82A544C-4FCF-4830-89E4-FC4FC1623752,0.50,2019-01-01,NULL
A16DEC25-176B-41AE-871E-FC5100278934,0.83,2018-09-01,NULL
91A5EEF5-371B-4797-8B80-FC5486E3C945,0.92,2018-08-01,NULL
31D33E94-3FF5-40B5-86E1-FC57E19DE7E5,0.83,2018-09-01,NULL
C5238D16-5088-4AF5-9C13-FC5B7F43AACB,1.00,2018-07-01,NULL
73AC8841-76B3-4207-AC0F-FC629E9983DC,2.08,2017-06-01,NULL
C7AB678E-5194-4568-8E09-FC66EAD755C4,0.59,2015-02-01,2015-10-01
7D8FFF9F-9EC1-409A-AD36-FC69ADC0545C,0.58,2018-12-01,NULL
9F690497-5CEA-424C-989B-FC6B056F66AA,3.25,2015-06-01,2018-08-01
94EFC0A3-7CE4-4E57-B831-FC727A244DAC,0.85,2015-10-01,2016-09-01
9A950D13-A63E-4C1B-BF6D-FC7297A1FF26,7.58,2011-12-01,NULL
7757BD66-CE8E-495B-9593-FC737C8457B1,2.69,2011-08-01,2014-04-01
639C8887-6E4E-49EB-8F2D-FC73E415B9EB,6.58,2012-12-01,NULL
CB641D79-6BBF-4FED-898F-FC77F9D6BC1E,0.26,2019-02-01,NULL
B93094EF-420A-4F56-A5B0-FC788E6967B7,15.00,2004-04-01,NULL
4CB49747-3B37-4FE2-811A-FC79A79DF4A1,0.23,2019-03-01,NULL
C05CE117-5C1A-47EE-B7A9-FC7A1A36DF38,2.58,2016-07-01,2019-01-01
97697E74-A483-46F0-B10E-FC83269DBE18,0.25,2019-03-01,NULL
6F864C64-8B19-4C8E-9804-FC843CA4729B,5.20,2011-10-01,2017-01-01
8F8C5C63-8A41-4E06-AE9C-FC8955535171,0.19,2019-03-01,NULL
A15A1E19-3881-415A-940C-FC8C6C0512EA,1.42,2018-02-01,NULL
68227F85-2052-4EE2-ABD4-FC909A27C249,8.17,2011-05-01,NULL
1B6BF911-FCF6-4417-B96B-FC97753656F4,0.95,2013-08-01,2014-08-01
3113BF4A-2C2D-40A9-85C1-FC99D0BF28CF,1.33,2018-03-01,NULL
C5D80BFA-49F0-43B7-8AC5-FCAEBCF2E804,4.33,2015-03-01,NULL
6EB11A12-9F0C-447D-91E9-FCB3D272EA22,1.25,2018-04-01,NULL
96492926-8249-4320-810A-FCC3C2C7638F,5.83,2013-09-01,NULL
4C8D8638-40C9-40B1-B7BF-FCC8B1224DEA,6.00,2013-07-01,NULL
7E55C784-10F3-43DB-A860-FCC9C67C9B8A,1.25,2018-04-01,NULL
537FC9AA-320A-4359-A46F-FCCA2CB6436E,0.10,2019-05-01,NULL
8A4817D9-5AEB-434C-A601-FCCCA286E0B0,1.08,2018-06-01,NULL
6F851A09-39AB-4108-BC63-FCCD5340A011,0.92,2017-07-01,2018-05-01
16F1C701-D25B-49B2-BD73-FCCEA0EA04D7,3.00,2016-07-01,NULL
E576C646-2226-4FF2-9E8E-FCCEB6528E46,1.83,2017-09-01,NULL
C35C26DA-368B-45AC-BC38-FCD05A3169FB,8.67,2010-11-01,NULL
C4E586BB-8337-4182-9E1F-FCD294A8EE86,1.47,2015-08-01,2017-01-01
80C493FE-AE30-4CEA-A4B9-FCD88FB6DE92,0.19,2019-03-01,NULL
02D6C42D-4536-4272-A906-FCD89193A47D,5.33,2014-03-01,NULL
7CE2A94A-D3DA-4FBE-A250-FCE98A808AEA,1.22,2015-10-01,2017-01-01
67BCE035-BBC8-4309-A7E7-FCF68816C13D,7.42,2012-02-01,NULL
4E107EF4-A865-4EE3-B6F3-FCF71236C41C,0.50,2019-01-01,NULL
0899CD2A-FDB6-42E3-9BD8-FCF7DB27BD0C,0.83,2018-09-01,NULL
B37020CB-9A83-4563-84B8-FCFD74299D30,2.25,2017-04-01,NULL
BD84CCC4-DAC4-47C9-B207-FCFE643346CA,0.58,2018-12-01,NULL
EDFB6A91-DA45-4071-BBD7-FD07A38CA418,12.17,2007-05-01,NULL
2EEBF59E-43B9-423C-B8DF-FD0AC2751A16,1.67,2017-11-01,NULL
97342E83-5AB3-4C47-9CC7-FD19636D4B75,1.83,2017-09-01,NULL
26DF73C0-F9DA-4E69-9E58-FD21DCA292FB,0.32,2018-05-01,2018-08-01
DD14BBCB-0246-460A-B007-FD24967039B8,17.58,2001-10-01,NULL
D4D303C6-5C7E-445B-B7E5-FD24AA283AC7,4.83,2014-09-01,NULL
067B4D00-1C83-4C8B-AB0D-FD25AEEF1ED3,0.55,2015-09-01,2016-03-01
C986250B-7A57-410D-BCB5-FD26704A05FD,3.08,2016-06-01,NULL
F59D13C9-E8B7-4AAF-B2CE-FD27B8C595B6,11.00,2008-07-01,NULL
2325662D-8742-4842-9332-FD2D9F235BCF,0.83,2018-09-01,NULL
EA2387CB-224B-4521-92B7-FD2EF6B1D566,2.17,2017-05-01,NULL
F60955BE-7C78-4F39-9B9E-FD312DBC3F77,4.67,2014-11-01,NULL
321E413B-6A0D-422B-946C-FD32D851F69F,0.13,2017-10-01,2017-11-01
FF102058-AA51-4BC1-A4A4-FD4176612281,6.97,2007-03-01,2014-04-01
6D408399-8792-487F-92DA-FD4AD15182F1,0.31,2019-02-01,NULL
59C9EEF9-E84F-445D-9805-FD4CDD98FEA8,0.92,2018-08-01,NULL
CB7DAE97-6484-4E68-A042-FD4CF7409CC6,0.75,2018-10-01,NULL
7C760417-AB86-4DF1-B96E-FD4D8BC17F37,0.67,2018-11-01,NULL
35E469D4-A012-49A0-88EF-FD57173C58A1,0.08,2019-05-01,NULL
55C20D2B-D2C9-4B1D-8094-FD58E535C8B9,0.26,2019-02-01,NULL
A9764B96-CA2D-4D10-A9E7-FD62B0BDC610,2.92,2016-08-01,NULL
452F26BC-F5AF-49F5-8467-FD657492FDA8,0.50,2019-01-01,NULL
5FD25B1B-9F5C-4099-B5D7-FD72CC8DEE7A,1.08,2018-06-01,NULL
1773A347-46EC-4D1B-914B-FD7659B553BF,0.20,2019-03-01,NULL
E70D5981-86DE-4C5A-8478-FD8295011F17,1.17,2018-05-01,NULL
E202AD9A-2D0F-45FB-924F-FD86A7741D71,5.75,2013-10-01,NULL
C8CC8685-3634-4830-9FC0-FD915CA9FE63,0.16,2013-12-01,2014-02-01
FCA8BE32-B54D-4C2D-B56B-FD9F8917562E,0.21,2019-03-01,NULL
917E0F1C-02DE-4C73-AEAB-FDA35D91BAE2,2.00,2017-01-01,2018-12-01
2D6D8CB8-C82A-45ED-9D6D-FDA70007F0C3,7.50,2011-01-01,2018-06-01
9E52D50C-6BD8-47B5-B74A-FDA767864C69,15.52,2003-10-01,NULL
60A57A67-A619-4711-B702-FDB1CAF2E050,0.45,2016-11-01,2017-04-01
E4929F0A-F128-4EFD-820C-FDB4D9C98DF7,1.17,2018-05-01,NULL
DBA8E40A-89A1-4FD5-B123-FDBAAAD1149E,2.25,2016-01-01,2018-03-01
485C3575-50CD-41EC-B329-FDBB2836B2E5,0.58,2018-12-01,NULL
F58B2D66-4A6F-4EA1-88BC-FDBFA2C61969,2.75,2016-10-01,NULL
97628966-BB75-4D2A-8BD9-FDC44DEB411F,1.26,2015-09-01,2016-12-01
92671949-8CCB-4148-9EB1-FDCD521E6B30,0.18,2015-09-01,2015-11-01
0F6C7EFF-B8DC-413B-9025-FDCE49033BC7,1.42,2018-02-01,NULL
F18E4D74-352B-4E5D-8DFF-FDCFB7F85CB9,2.75,2015-08-01,2018-04-01
FA9BBED9-717C-4ACC-B811-FDD4807A3121,1.83,2016-04-01,2018-01-01
0A78A194-F5C9-4343-AF89-FDE7AFA02335,1.30,2013-10-01,2015-01-01
D7D705DE-B19C-47D1-B8D1-FDE8F95383A1,0.32,2019-02-01,NULL
E2C9DDDB-A61A-480D-97A3-FDF0E80B2954,0.19,2019-03-01,NULL
9EB4F008-2990-4A59-ADB5-FE02FFDB3752,1.75,2016-09-01,2018-05-01
EBE7DD9F-9855-4AE6-8A8A-FE0427FEE826,2.84,2011-05-01,2014-03-01
90D1C57A-39B9-4292-B1D2-FE0B66877741,2.83,2016-09-01,NULL
7536DF9B-B925-4CEB-9B2F-FE0DF81F5313,1.67,2017-11-01,NULL
9A40F5CA-0CC0-43DC-8C97-FE20604453D5,3.75,2015-10-01,NULL
BFAE8E38-7045-4095-944A-FE32CBCD42DC,1.70,2016-04-01,2018-01-01
06B41A37-46AE-4140-86A5-FE35D44D648F,1.19,2016-10-01,2017-12-01
B791B9E7-F4BD-4CE1-B5C9-FE42541356AC,0.07,2019-05-01,NULL
67C3D0B1-DD99-49F1-A3D9-FE4B2F79D599,0.33,2015-07-01,2015-11-01
B7149D95-46A8-4677-AA84-FE536D4CD1EE,0.82,2014-08-01,2015-06-01
AF62E049-177A-4704-89A5-FE537A79BF14,6.42,2013-02-01,NULL
D522B02A-29E9-44F4-93AF-FE56BFBDF127,0.58,2018-12-01,NULL
79563E8C-439B-4BE2-90A5-FE63479270C4,9.00,2010-07-01,NULL
95616131-D807-49EA-861E-FE6A71FFF6C7,4.00,2015-07-01,NULL
BF96752B-1271-4998-955B-FE6AFE6E034C,2.83,2016-09-01,NULL
23484D28-B111-4AFC-B9E6-FE6C866706CE,0.67,2016-03-01,2016-11-01
9BB0D8EC-EC3C-46AF-8823-FE6D7A32204D,0.24,2019-03-01,NULL
7A88C06F-4277-4EC3-941C-FE6F166C2CB9,7.47,2006-10-01,2014-04-01
880CCBC1-BF50-44A4-9BA2-FE701FB80363,2.79,2012-11-01,2015-09-01
D4C699BB-B0BE-4723-97DC-FE720FC124CE,0.12,2014-01-01,2014-02-01
21670EBE-5715-4213-9820-FE77A6B679A1,0.50,2019-01-01,NULL
18FF5CE7-BC9B-46A7-8234-FE80D57D916C,1.08,2018-06-01,NULL
D13334CF-12AD-4AF6-8B87-FE869AFBBE1B,3.25,2016-04-01,NULL
5C6CB09D-5D29-43F2-BB1D-FE874FB3A9D9,0.08,2019-05-01,NULL
AD0C3A3B-A088-4C82-8349-FE8E078B2E0A,1.00,2018-07-01,NULL
270A3FEC-8021-4F2F-A130-FE8E89EE49B9,0.75,2018-10-01,NULL
7D2B7759-8AE3-4753-AAC5-FE919E16B215,1.42,2018-02-01,NULL
2EC602FD-4EBD-4D69-902B-FE95F0D3703F,0.01,2019-06-01,NULL
41BFEC75-871B-4BD6-AC2B-FE99748C2285,0.50,2018-10-01,2019-03-01
85835512-C34E-452B-A3DD-FE99DE6281BF,3.33,2016-03-01,NULL
847EFD80-DEA8-4F16-A2C3-FEAB7B205752,4.50,2015-01-01,NULL
CFA3D3FF-A7C9-4076-9746-FEAB9D8982EE,1.67,2017-11-01,NULL
44A7983B-C272-4F40-B99B-FEB0A4C8E3E6,0.81,2017-10-01,2017-11-01
0A2FED1C-50CA-4AFA-AC10-FEB39F459A8B,5.25,2014-04-01,NULL
44D84533-097A-4D51-9CEA-FEBB793ACF15,3.25,2016-04-01,NULL
6E1F5FBB-9BA1-4D4F-8F26-FEC4277870A2,1.42,2018-02-01,NULL
CD1C8A6D-2FB6-454A-8948-FECAC068A64F,1.75,2017-10-01,NULL
EEC4284C-3B75-49E6-AE8B-FECAD80C703B,2.50,2017-02-01,NULL
AA66630E-40EA-491A-9F14-FECB2767F581,5.00,2014-07-01,NULL
A024FCB9-9877-4A48-AB20-FECF24A941FF,0.30,2015-06-01,2015-09-01
99984E16-20A0-486E-A0DD-FED8093C9C75,1.00,2018-07-01,NULL
C85B8A61-1378-41CD-886E-FEDCCE858682,0.12,2019-04-01,NULL
FC623D95-A171-4DC5-83B2-FEE74BCD0F40,0.50,2019-01-01,NULL
99F5C398-BFDD-4029-A049-FEEF83B6B8B4,2.00,2017-07-01,NULL
0CADBB35-EA7A-4FD3-824F-FEF7AFA9B672,2.17,2017-11-01,NULL
74304E04-D02E-4A73-9D7D-FEFB9E895709,3.17,2016-05-01,NULL
EEF4F19D-BA84-4B4B-B163-FEFC6B11D13D,3.92,2014-12-01,2018-10-01
3896DCEE-714F-4252-88F2-FEFE56FD7768,1.58,2017-12-01,NULL
0F0EE689-04DA-48C5-AD0E-FF00920565F7,0.68,2015-07-01,2016-09-01
89D05A34-2BAB-4227-8DAB-FF03CDF479FF,0.28,2019-02-01,NULL
23808F77-B3E7-43D6-8914-FF0A09DF0894,2.13,2015-08-01,2017-10-01
FD77AA54-231C-4940-85B3-FF0A3C275756,0.58,2018-12-01,NULL
10B5B238-A1DF-4C08-AB66-FF0B500A8B0E,0.58,2018-06-01,2018-12-01
5D34369E-7178-4449-8602-FF0B73E349C3,1.83,2017-09-01,NULL
473E7F2E-D5AF-4378-B03E-FF12024A4D65,0.02,2019-05-01,NULL
92F28C0E-D79E-4BB3-8780-FF17BFFB7F78,9.00,2010-07-01,NULL
F00DA0F9-5906-4B1E-A1E0-FF1E12CA8BCE,3.75,2015-05-01,2019-01-01
B5C16B2C-8673-40FD-9411-FF21D1B3DD1D,0.06,2019-05-01,NULL
EEF3A8D6-22B6-4EBF-B8BE-FF28BE2F34B3,0.75,2018-07-01,2019-03-01
78F2B030-835E-4DB2-BE64-FF28FBE5A372,0.19,2019-03-01,NULL
B2A2D954-7B68-43BE-A033-FF2C80D1A406,1.92,2017-02-01,2017-12-01
09D4894F-0700-4482-8987-FF2E089A95B7,0.34,2019-02-01,NULL
FA226FC7-3E37-4F02-A1B9-FF30CDDDF7EE,1.50,2018-01-01,NULL
DB4FA2C0-A92B-4D3E-B0A5-FF388F7DC418,0.26,2019-03-01,NULL
36F5B045-CCE1-4AC4-A31A-FF39909D4A8B,0.07,2019-05-01,NULL
A0E02BB9-323F-4D48-9110-FF41D447B4C5,1.71,2015-06-01,2017-02-01
2D9F55E6-985C-44EF-B782-FF4673E58FED,0.83,2017-09-01,2018-06-01
1B733013-A49F-464F-982F-FF49BBC6136F,0.67,2018-11-01,NULL
8286FBA2-7EC9-46EF-8B7B-FF4C127E8031,0.50,2018-03-01,2018-08-01
5177E954-D85D-4396-B67E-FF4E84E0E116,11.50,2008-01-01,NULL
66D9376D-F368-454F-AF01-FF4E86DF6BB6,2.18,2015-06-01,2017-08-01
70559A88-EEFE-460E-B5BF-FF5201017A65,1.83,2017-09-01,NULL
0C05FA61-5D96-4AE0-992B-FF5421FA4349,0.58,2018-10-01,2019-04-01
D958C434-6BC9-4147-AEA7-FF584640AE81,0.31,2019-02-01,NULL
C1C89B35-A2B5-4819-92FB-FF5D9790E739,0.83,2018-09-01,NULL
6C38CED2-8970-49C8-BF98-FF673E648004,5.17,2014-05-01,NULL
D3090A6A-6986-45D4-9D61-FF77FB4D0312,3.25,2016-04-01,NULL
B37DD498-ADF7-4B32-B453-FF7F8327A99F,1.25,2018-04-01,NULL
4D1D8828-4FC3-4CF0-9AF2-FF80AE1629C2,0.24,2015-09-01,2015-11-01
99642F1C-B768-4C52-8F26-FF9162DE03AD,0.18,2014-05-01,2014-07-01
FC602C45-70A3-4C72-A52A-FF95CD38EA5C,0.92,2018-08-01,NULL
49752060-AD61-4124-A751-FF9CE9098BED,0.58,2018-12-01,NULL
12FE2B00-080E-4EF9-A526-FF9F829D157C,3.42,2016-02-01,NULL
9634B9D2-6519-4345-AD76-FFA34A10A26D,11.75,2014-02-01,2018-05-01
B1FCC635-9912-4659-BE91-FFA3C09ABADF,1.67,2017-11-01,NULL
A43AB940-80F5-41C6-8780-FFA86399D52C,0.06,2019-05-01,NULL
970DFEA6-0234-49D0-80A9-FFA8F473E2D7,1.22,2015-02-01,2016-04-01
6F39ECBA-2595-4843-98DA-FFB19A2313FA,1.04,2016-01-01,2017-01-01
4D599D15-30AD-461B-B35A-FFB29D5F3A57,2.33,2016-02-01,2018-05-01
53EC591C-5F3A-47DF-B267-FFC1CAEAF724,1.83,2017-09-01,NULL
4E53D1BB-D2D9-41E4-9172-FFC62C17FE62,0.10,2017-03-01,2017-04-01
C6D74EDB-F040-4E21-946B-FFCAE64B92CC,0.25,2019-03-01,NULL
B6601813-3611-4791-B5AF-FFD317209701,1.25,2018-04-01,NULL
F7A06FC0-8117-495D-BA4B-FFD4B9306DA2,5.08,2013-08-01,2018-08-01
C463092E-4D4C-410A-AFD0-FFE22684D11A,11.17,2008-05-01,NULL
13989871-BD53-4F57-A0E7-FFEB09B91C95,3.30,2014-07-01,2017-11-01
22BEADAF-E5BB-4A1B-BBB7-FFEBB8FDF6AC,0.75,2018-10-01,NULL
6204EE4F-26E3-437B-85C1-FFED4CC7B6C8,8.92,2015-03-01,NULL
69070E67-7853-4D5A-9B62-FFF21881218B,1.75,2017-10-01,NULL
C71C70C7-DBB2-45BD-9DB2-FFF30F1A77F1,3.83,2015-09-01,NULL
BF679A27-EECA-40DB-898F-FFFBF84C4981,1.33,2018-03-01,NULL
80328971-5209-4DC3-BD64-2A8A5799E9D0,NULL,NULL,NULL
FF941B3A-76C2-4D96-ACA1-000084FFAB46,0.50,2018-10-01,2019-03-01
7CA3B39F-B608-4D59-95F7-000194CFC483,1.08,2018-06-01,NULL
01EDC1A7-5DA7-4939-854B-0002E0DF548D,1.92,2017-08-01,NULL
3D6DBBB0-0F34-4A42-909C-00053434FB79,1.58,2017-12-01,NULL
